student_id,test_id,axis,fuzzy_score,fuzzy_coverage,membership_low,membership_medium,membership_high,fuzzy_confidence,evaluated_grade,fuzzy_rule_fires
stu_1777023080044_2956,test_1781048227348_yh9wms9,audio_recognition,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761242_7194,test_1777023978840_kask7x7,arithmetic_fluency,93,1,0.0,0.0,0.746606334841629,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761242_7194,test_1777023978840_kask7x7,number_sense,97,1,0.0,0.0,0.925,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761242_7194,test_1777023978840_kask7x7,sequential_thinking,98,1,0.0,0.0,0.948936170212766,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761242_7194,test_1777023978840_kask7x7,comparison_skill,100,1,0.0,0.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761242_7194,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761242_7194,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761242_7194,test_1781048227348_yh9wms9,arithmetic_fluency,100,1,0.0,0.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761242_7194,test_1781048227348_yh9wms9,number_sense,100,1,0.0,0.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761242_7194,test_1781048227348_yh9wms9,sequential_thinking,100,1,0.0,0.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761242_7194,test_1781048227348_yh9wms9,comparison_skill,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761242_7194,test_1781048227348_yh9wms9,visual_matching,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761242_7194,test_1781048227348_yh9wms9,audio_recognition,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761468_62,test_1777023978840_kask7x7,arithmetic_fluency,90,1,0.0,0.0,0.6380090497737556,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761468_62,test_1777023978840_kask7x7,number_sense,96,1,0.0,0.0,0.9,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761468_62,test_1777023978840_kask7x7,sequential_thinking,98,1,0.0,0.0,0.948936170212766,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761468_62,test_1777023978840_kask7x7,comparison_skill,100,1,0.0,0.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761468_62,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761468_62,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761689_8905,test_1777023978840_kask7x7,arithmetic_fluency,29,1,0.5993091537132987,0.0,0.0,0.87,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1777023978840_kask7x7,number_sense,88,1,0.0,0.0,0.7,0.87,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1777023978840_kask7x7,sequential_thinking,61,1,0.0,0.9885714285714288,0.00425531914893611,0.87,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1777023978840_kask7x7,comparison_skill,30,1,0.3684210526315789,0.06666666666666667,0.0,0.87,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1781049725283_3of3fqe,arithmetic_fluency,74,1,0.0,0.8156028368794326,0.058823529411764705,0.87,3.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0.06666666666666667, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1781049725283_3of3fqe,number_sense,74,1,0.0,0.06666666666666667,0.35,0.87,3.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0.06666666666666667, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1781049725283_3of3fqe,sequential_thinking,30,1,0.5443037974683544,0.0,0.0,0.87,3.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0.06666666666666667, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1781049725283_3of3fqe,comparison_skill,100,1,0.0,0.0,0.0,0.87,3.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0.06666666666666667, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1781049725283_3of3fqe,visual_matching,50,0,0.0,1.0,0.0,0.87,3.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0.06666666666666667, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761689_8905,test_1781049725283_3of3fqe,audio_recognition,50,0,0.0,1.0,0.0,0.87,3.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0.06666666666666667, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023761898_3121,test_1777023978840_kask7x7,arithmetic_fluency,90,1,0.0,0.0,0.6380090497737556,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761898_3121,test_1777023978840_kask7x7,number_sense,96,1,0.0,0.0,0.9,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761898_3121,test_1777023978840_kask7x7,sequential_thinking,98,1,0.0,0.0,0.948936170212766,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761898_3121,test_1777023978840_kask7x7,comparison_skill,100,1,0.0,0.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761898_3121,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761898_3121,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023761898_3121,test_1781048227348_yh9wms9,arithmetic_fluency,82,1,0.0,0.06666666666666667,0.28,0.8,5.07,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.28, ""rG6"": 0.28}"
stu_1777023761898_3121,test_1781048227348_yh9wms9,number_sense,92,1,0.0,0.0,0.7538461538461538,0.8,5.07,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.28, ""rG6"": 0.28}"
stu_1777023761898_3121,test_1781048227348_yh9wms9,sequential_thinking,92,1,0.0,0.0,0.68,0.8,5.07,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.28, ""rG6"": 0.28}"
stu_1777023761898_3121,test_1781048227348_yh9wms9,comparison_skill,50,0,0.0,1.0,0.0,0.8,5.07,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.28, ""rG6"": 0.28}"
stu_1777023761898_3121,test_1781048227348_yh9wms9,visual_matching,50,0,0.0,1.0,0.0,0.8,5.07,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.28, ""rG6"": 0.28}"
stu_1777023761898_3121,test_1781048227348_yh9wms9,audio_recognition,50,0,0.0,1.0,0.0,0.8,5.07,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.28, ""rG6"": 0.28}"
stu_1777023762111_459,test_1777023978840_kask7x7,arithmetic_fluency,93,1,0.0,0.0,0.746606334841629,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762111_459,test_1777023978840_kask7x7,number_sense,97,1,0.0,0.0,0.925,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762111_459,test_1777023978840_kask7x7,sequential_thinking,98,1,0.0,0.0,0.948936170212766,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762111_459,test_1777023978840_kask7x7,comparison_skill,100,1,0.0,0.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762111_459,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762111_459,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762111_459,test_1781048227348_yh9wms9,arithmetic_fluency,100,1,0.0,0.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023762111_459,test_1781048227348_yh9wms9,number_sense,42,1,0.37777777777777777,0.11304347826086956,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023762111_459,test_1781048227348_yh9wms9,sequential_thinking,100,1,0.0,0.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023762111_459,test_1781048227348_yh9wms9,comparison_skill,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023762111_459,test_1781048227348_yh9wms9,visual_matching,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023762111_459,test_1781048227348_yh9wms9,audio_recognition,50,0,0.0,1.0,0.0,0.8,1.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0}"
stu_1777023762305_6832,test_1777023978840_kask7x7,arithmetic_fluency,95,1,0.0,0.0,0.8190045248868778,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1777023978840_kask7x7,number_sense,98,1,0.0,0.0,0.95,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1777023978840_kask7x7,sequential_thinking,99,1,0.0,0.0,0.9744680851063829,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1777023978840_kask7x7,comparison_skill,100,1,0.0,0.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,5.61,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,arithmetic_fluency,95,1,0.0,0.0,0.8,0.8,5.12,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,number_sense,98,1,0.0,0.0,0.9384615384615385,0.8,5.12,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,sequential_thinking,98,1,0.0,0.0,0.92,0.8,5.12,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,comparison_skill,50,0,0.0,1.0,0.0,0.8,5.12,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,visual_matching,50,0,0.0,1.0,0.0,0.8,5.12,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0.5}"
stu_1777023762305_6832,test_1781048227348_yh9wms9,audio_recognition,50,0,0.0,1.0,0.0,0.8,5.12,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0.5}"
stu_1777023762504_1364,test_1777023978840_kask7x7,arithmetic_fluency,98,1,0.0,0.0,0.9276018099547512,0.87,5.13,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5619047619047619, ""rG6"": 0.5619047619047619}"
stu_1777023762504_1364,test_1777023978840_kask7x7,number_sense,85,1,0.0,0.0,0.625,0.87,5.13,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5619047619047619, ""rG6"": 0.5619047619047619}"
stu_1777023762504_1364,test_1777023978840_kask7x7,sequential_thinking,99,1,0.0,0.0,0.9744680851063829,0.87,5.13,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5619047619047619, ""rG6"": 0.5619047619047619}"
stu_1777023762504_1364,test_1777023978840_kask7x7,comparison_skill,77,1,0.0,0.0,0.5619047619047619,0.87,5.13,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5619047619047619, ""rG6"": 0.5619047619047619}"
stu_1777023762504_1364,test_1777023978840_kask7x7,visual_matching,50,0,0.0,1.0,0.0,0.87,5.13,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5619047619047619, ""rG6"": 0.5619047619047619}"
stu_1777023762504_1364,test_1777023978840_kask7x7,audio_recognition,50,0,0.0,1.0,0.0,0.87,5.13,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5619047619047619, ""rG6"": 0.5619047619047619}"
stu_1777023762504_1364,test_1781048227348_yh9wms9,arithmetic_fluency,95,1,0.0,0.0,0.8,0.8,5.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0}"
stu_1777023762504_1364,test_1781048227348_yh9wms9,number_sense,98,1,0.0,0.0,0.9384615384615385,0.8,5.0,"{""rG1"": 0, ""rG2"": 0, ""rG3"": 0, ""rG4"": 0, ""rG5"": 0.5, ""rG6"": 0}"
