student_id,item_template_id,game_type,axis,fine_skill,attempts,correct,accuracy,slow_rate,sparse_template
stu_1776848878846_8648,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1776848878846_8648,decompose_number__3digits__2parts__zeroFalse,decompose_number,number_sense,number_decomposition,1,1,1.0,0.0,True
stu_1776848878846_8648,decompose_number__3digits__3parts__zeroFalse,decompose_number,number_sense,number_decomposition,3,3,1.0,0.0,True
stu_1776848878846_8648,find_previous_next_number__3digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,2,2,1.0,0.0,False
stu_1776848878846_8648,identify_place_value__3digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,2,2,1.0,0.0,True
stu_1776848878846_8648,identify_place_value__3digits__has_repeated_digits,identify_place_value,number_sense,place_value_identification,1,1,1.0,0.0,True
stu_1776848878846_8648,order_numbers__asc__seq3__2digits,order_numbers,sequential_thinking,number_ordering,1,0,0.0,0.0,False
stu_1776848878846_8648,order_numbers__asc__seq4__3digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1776848878846_8648,order_numbers__asc__seq5__3digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1776848878846_8648,order_numbers__desc__seq5__2digits,order_numbers,sequential_thinking,number_ordering,2,2,1.0,0.0,False
stu_1776848878846_8648,order_numbers__desc__seq5__3digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1776848878846_8648,vertical_operations__SimpleAddition__2digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,1,0,0.0,0.0,True
stu_1776848878846_8648,vertical_operations__SimpleSubtraction__2digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,1,1,1.0,0.0,True
stu_1776848878846_8648,what_number_do_you_hear__1digits__3options,what_number_do_you_hear,audio_recognition,auditory_number_recognition,4,4,1.0,0.25,False
stu_1776848878846_8648,what_number_do_you_hear__2digits__3options,what_number_do_you_hear,audio_recognition,auditory_number_recognition,2,1,0.5,0.0,False
stu_1776848878846_8648,write_number_in_letters__3digits__langar,write_number_in_letters,number_sense,number_writing,2,2,1.0,0.0,True
stu_1776848879378_2063,compare_numbers__Equal__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1776848879378_2063,compare_numbers__Greater__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1776848879378_2063,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1776848879378_2063,find_previous_next_number__2digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,2,2,1.0,0.0,False
stu_1776848879378_2063,find_previous_next_number__2digits__tens_transition,find_previous_next_number,sequential_thinking,previous_next_number,1,1,1.0,0.0,True
stu_1776848879378_2063,find_previous_next_number__3digits__tens_transition,find_previous_next_number,sequential_thinking,previous_next_number,1,0,0.0,0.0,False
stu_1776848879378_2063,order_numbers__asc__seq4__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1776848879378_2063,order_numbers__asc__seq4__3digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1776848879378_2063,order_numbers__asc__seq5__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1776848879378_2063,order_numbers__asc__seq5__3digits,order_numbers,sequential_thinking,number_ordering,1,0,0.0,0.0,True
stu_1776848879378_2063,order_numbers__desc__seq2__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1776848879378_2063,order_numbers__desc__seq4__3digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__1digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__1digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__1digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,0,0.0,1.0,True
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,0,0.0,1.0,True
stu_1777023080044_2956,choose_answer__Multiplication__OneStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,0,0.0,1.0,True
stu_1777023080044_2956,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023080044_2956,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023080044_2956,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023080044_2956,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023080044_2956,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023080044_2956,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023080044_2956,compare_numbers__Equal__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023080044_2956,compare_numbers__Greater__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023080044_2956,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023080044_2956,find_previous_next_number__3digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,2,2,1.0,0.0,False
stu_1777023080044_2956,find_previous_next_number__3digits__tens_transition,find_previous_next_number,sequential_thinking,previous_next_number,1,1,1.0,0.0,False
stu_1777023080044_2956,identify_place_value__1digits__all_digits_same,identify_place_value,number_sense,place_value_identification,4,4,1.0,0.0,True
stu_1777023080044_2956,identify_place_value__2digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,4,4,1.0,0.0,False
stu_1777023080044_2956,order_numbers__asc__seq5__2digits,order_numbers,sequential_thinking,number_ordering,2,2,1.0,0.0,False
stu_1777023080044_2956,order_numbers__desc__seq3__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023080044_2956,vertical_operations__AdditionWithCarry__4digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,1,1,1.0,0.0,False
stu_1777023080044_2956,vertical_operations__AdditionWithCarry__5digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,1,1,1.0,0.0,False
stu_1777023761242_7194,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761242_7194,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761242_7194,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761242_7194,choose_answer__Multiplication__OneStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761242_7194,choose_answer__Multiplication__OneStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761242_7194,choose_answer__Multiplication__OneStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761242_7194,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023761242_7194,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023761242_7194,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023761242_7194,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761242_7194,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761242_7194,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761242_7194,compare_numbers__Equal__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761242_7194,compare_numbers__Greater__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761242_7194,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761242_7194,find_previous_next_number__3digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,2,2,1.0,0.0,False
stu_1777023761242_7194,find_previous_next_number__3digits__tens_transition,find_previous_next_number,sequential_thinking,previous_next_number,1,1,1.0,0.0,False
stu_1777023761242_7194,identify_place_value__2digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,4,4,1.0,0.0,False
stu_1777023761242_7194,order_numbers__asc__seq3__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023761242_7194,order_numbers__desc__seq2__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023761242_7194,order_numbers__desc__seq7__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023761242_7194,vertical_operations__AdditionWithCarry__4digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,2,2,1.0,0.0,False
stu_1777023761468_62,choose_answer__Addition__OneStepProblem__1digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761468_62,choose_answer__Addition__OneStepProblem__1digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761468_62,choose_answer__Addition__OneStepProblem__1digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761468_62,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761468_62,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761468_62,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761468_62,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,0,0.0,0.0,False
stu_1777023761468_62,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,0,0.0,0.0,False
stu_1777023761468_62,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,0,0.0,0.0,False
stu_1777023761468_62,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761468_62,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761468_62,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761468_62,compare_numbers__Equal__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761468_62,compare_numbers__Greater__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761468_62,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761468_62,find_previous_next_number__2digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,3,3,1.0,0.0,False
stu_1777023761468_62,find_previous_next_number__3digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,2,1,0.5,0.0,False
stu_1777023761468_62,find_previous_next_number__3digits__tens_transition,find_previous_next_number,sequential_thinking,previous_next_number,1,1,1.0,0.0,False
stu_1777023761468_62,identify_place_value__2digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,4,4,1.0,0.0,False
stu_1777023761468_62,order_numbers__asc__seq2__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023761468_62,order_numbers__asc__seq5__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023761468_62,order_numbers__asc__seq7__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023761468_62,vertical_operations__AdditionWithCarry__3digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,1,1,1.0,0.0,False
stu_1777023761468_62,vertical_operations__SubtractionWithBorrow__2digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,1,1,1.0,0.0,True
stu_1777023761468_62,vertical_operations__SubtractionWithBorrow__3digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,2,1,0.5,0.0,False
stu_1777023761468_62,vertical_operations__SubtractionWithBorrow__4digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,2,0,0.0,0.0,False
stu_1777023761689_8905,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,14,7,0.5,0.0,False
stu_1777023761689_8905,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,14,7,0.5,0.0,False
stu_1777023761689_8905,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,14,7,0.5,0.0,False
stu_1777023761689_8905,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,2,1,0.5,0.5,False
stu_1777023761689_8905,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,2,1,0.5,0.5,False
stu_1777023761689_8905,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,2,1,0.5,0.5,False
stu_1777023761689_8905,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761689_8905,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761689_8905,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,True
stu_1777023761689_8905,identify_place_value__2digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,3,3,1.0,0.0,False
stu_1777023761689_8905,identify_place_value__2digits__all_digits_same,identify_place_value,number_sense,place_value_identification,1,1,1.0,0.0,True
stu_1777023761689_8905,order_numbers__asc__seq6__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023761689_8905,order_numbers__desc__seq5__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023761689_8905,order_numbers__desc__seq6__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Addition__OneStepProblem__1digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Addition__OneStepProblem__1digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Addition__OneStepProblem__1digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Addition__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761898_3121,choose_answer__Addition__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761898_3121,choose_answer__Addition__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,2,2,1.0,0.5,False
stu_1777023761898_3121,choose_answer__Multiplication__OneStepProblem__1digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Multiplication__OneStepProblem__1digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Multiplication__OneStepProblem__1digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023761898_3121,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,6,5,0.8333333333333334,0.3333333333333333,False
stu_1777023761898_3121,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,6,5,0.8333333333333334,0.3333333333333333,False
stu_1777023761898_3121,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,6,5,0.8333333333333334,0.3333333333333333,False
stu_1777023761898_3121,compare_numbers__Equal__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761898_3121,compare_numbers__Greater__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761898_3121,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023761898_3121,find_previous_next_number__3digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,3,3,1.0,0.0,False
stu_1777023761898_3121,identify_place_value__2digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,4,4,1.0,0.0,False
stu_1777023761898_3121,order_numbers__asc__seq3__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023761898_3121,order_numbers__asc__seq4__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023761898_3121,order_numbers__desc__seq2__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023761898_3121,vertical_operations__SubtractionWithBorrow__4digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,2,2,1.0,0.0,False
stu_1777023762111_459,choose_answer__Addition__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023762111_459,choose_answer__Addition__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023762111_459,choose_answer__Addition__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023762111_459,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023762111_459,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023762111_459,choose_answer__Multiplication__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,1.0,False
stu_1777023762111_459,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023762111_459,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023762111_459,choose_answer__Subtraction-Multiplication__MultiStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,False
stu_1777023762111_459,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,0,0.0,0.0,True
stu_1777023762111_459,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,number_sense,operation_identification_from_context,1,0,0.0,0.0,True
stu_1777023762111_459,choose_answer__Subtraction__OneStepProblem__2digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,0,0.0,0.0,True
stu_1777023762111_459,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,arithmetic_fluency,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023762111_459,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,number_sense,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023762111_459,choose_answer__Subtraction__OneStepProblem__3digits__3options,choose_answer,sequential_thinking,operation_identification_from_context,1,1,1.0,0.0,True
stu_1777023762111_459,compare_numbers__Equal__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023762111_459,compare_numbers__Greater__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023762111_459,compare_numbers__Less__3digits,compare_numbers,comparison_skill,number_comparison,1,1,1.0,0.0,False
stu_1777023762111_459,find_previous_next_number__2digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,1,1,1.0,0.0,False
stu_1777023762111_459,find_previous_next_number__3digits__normal_range,find_previous_next_number,sequential_thinking,previous_next_number,2,2,1.0,0.0,False
stu_1777023762111_459,identify_place_value__2digits__all_digits_distinct,identify_place_value,number_sense,place_value_identification,4,4,1.0,0.0,False
stu_1777023762111_459,order_numbers__asc__seq3__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023762111_459,order_numbers__asc__seq7__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,True
stu_1777023762111_459,order_numbers__desc__seq2__2digits,order_numbers,sequential_thinking,number_ordering,1,1,1.0,0.0,False
stu_1777023762111_459,vertical_operations__AdditionWithCarry__5digits,vertical_operations,arithmetic_fluency,vertical_operation_fluency,2,2,1.0,0.0,False
