student_id,test_id,game_type,attempt_idx,log_idx,item_key,axis,axis_weight,fine_skill,operation,skill_subtype,question_type,format,correct,time_spent_ms,answer_time_category,is_slow,mistake_type,num_digits,complexity_level,difficulty_zone,sequence_length,started_at,finished_at,question,selected,correct_answer,answered,expected,given,comparison_type,order_direction,operations_expected,operations_used
stu_1776848582102_8186,test_1776848340577_ghi7b5y,find_previous_next_number,1,1,find_previous_next_number|attempt=1|log=1|d632a6f4b6,sequential_thinking,1.0,previous_next_number,,PreviousAndNext,Sequence,Horizontal,1,43936,fast,0,,2,easy,40-49,,2026-04-22T09:18:56.249Z,2026-04-22T09:19:40.185Z,42,,,,"[41, 43]","[41, 43]",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,0,0,identify_place_value|attempt=0|log=0|34f163ddf0,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,1,32206,fast,0,,3,medium,,,2026-04-22T09:28:33.615Z,2026-04-22T09:29:08.592Z,,,,,"{""pos_0"": 5, ""pos_1"": 5, ""pos_2"": 5}","{""pos_0"": 5, ""pos_1"": 5, ""pos_2"": 5}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,0,1,identify_place_value|attempt=0|log=1|5513e1cb5d,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,0,43218,fast,0,PlaceValueMisidentification,3,medium,,,2026-04-22T09:28:33.615Z,2026-04-22T09:29:08.592Z,,,,,"{""pos_0"": 4, ""pos_1"": 8, ""pos_2"": 8}","{""pos_0"": 8, ""pos_1"": 8, ""pos_2"": 4}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,0,2,identify_place_value|attempt=0|log=2|e77d7ddc73,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,0,34976,fast,0,PlaceValueMisidentification,3,medium,,,2026-04-22T09:28:33.615Z,2026-04-22T09:29:08.592Z,,,,,"{""pos_0"": 2, ""pos_1"": 9, ""pos_2"": 9}","{""pos_0"": 9, ""pos_1"": 9, ""pos_2"": 2}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,1,0,identify_place_value|attempt=1|log=0|c22a0d857d,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,0,28146,fast,0,PlaceValueMisidentification,2,easy,,,2026-04-22T09:29:57.469Z,2026-04-22T09:30:15.385Z,,,,,"{""pos_0"": 9, ""pos_1"": 2}","{""pos_0"": 2, ""pos_1"": 9}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,1,1,identify_place_value|attempt=1|log=1|86443c0a16,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,1,20613,fast,0,,2,easy,,,2026-04-22T09:29:57.469Z,2026-04-22T09:30:15.385Z,,,,,"{""pos_0"": 4, ""pos_1"": 4}","{""pos_0"": 4, ""pos_1"": 4}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,1,2,identify_place_value|attempt=1|log=2|c22cbc65ff,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,1,17916,fast,0,,2,easy,,,2026-04-22T09:29:57.469Z,2026-04-22T09:30:15.385Z,,,,,"{""pos_0"": 1, ""pos_1"": 1}","{""pos_0"": 1, ""pos_1"": 1}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,2,0,identify_place_value|attempt=2|log=0|6575f84d64,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,0,57529,fast,0,PlaceValueMisidentification,2,easy,,,2026-04-22T09:31:26.692Z,2026-04-22T09:31:59.449Z,,,,,"{""pos_0"": 6, ""pos_1"": 9}","{""pos_0"": 6, ""pos_1"": 6}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,2,1,identify_place_value|attempt=2|log=1|3a9f4f763f,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,0,13631,fast,0,PlaceValueMisidentification,2,easy,,,2026-04-22T09:31:26.692Z,2026-04-22T09:31:59.449Z,,,,,"{""pos_0"": 5, ""pos_1"": 7}","{""pos_0"": 7, ""pos_1"": 5}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,identify_place_value,2,2,identify_place_value|attempt=2|log=2|7d396dee1a,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,0,32757,fast,0,PlaceValueMisidentification,2,easy,,,2026-04-22T09:31:26.692Z,2026-04-22T09:31:59.449Z,,,,,"{""pos_0"": 4, ""pos_1"": 2}","{""pos_0"": 2, ""pos_1"": 4}",,,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,order_numbers,0,0,order_numbers|attempt=0|log=0|bc9a276423,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,1,74834,fast,0,,3,medium,,5.0,2026-04-22T09:21:07.236Z,2026-04-22T09:23:28.881Z,,,,,,,,asc,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,order_numbers,0,1,order_numbers|attempt=0|log=1|e3a0fe3b90,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,1,40331,fast,0,,3,medium,,3.0,2026-04-22T09:21:07.236Z,2026-04-22T09:23:28.881Z,,,,,,,,desc,,
stu_1776848582102_8186,test_1776848340577_ghi7b5y,order_numbers,0,2,order_numbers|attempt=0|log=2|773cc3abd4,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,1,26477,fast,0,,3,medium,,2.0,2026-04-22T09:21:07.236Z,2026-04-22T09:23:28.881Z,,,,,,,,desc,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,compare_numbers,0,0,compare_numbers|attempt=0|log=0|49e1df1901,comparison_skill,1.0,number_comparison,,Greater,Comparison,Horizontal,0,8893,fast,0,ReversedSign,3,medium,,,2026-04-22T09:54:51.613Z,2026-04-22T09:55:19.233Z,,,,,,,Greater,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,compare_numbers,0,1,compare_numbers|attempt=0|log=1|bc5876dc92,comparison_skill,1.0,number_comparison,,Less,Comparison,Horizontal,1,12973,medium,0,,3,medium,,,2026-04-22T09:54:51.613Z,2026-04-22T09:55:19.233Z,,,,,,,Less,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,compare_numbers,0,2,compare_numbers|attempt=0|log=2|65a91ca3d0,comparison_skill,1.0,number_comparison,,Equal,Comparison,Horizontal,1,5754,fast,0,,3,medium,,,2026-04-22T09:54:51.613Z,2026-04-22T09:55:19.233Z,,,,,,,Equal,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,compare_numbers,1,0,compare_numbers|attempt=1|log=0|c796ff35f1,comparison_skill,1.0,number_comparison,,Greater,Comparison,Horizontal,0,26141,slow,1,ReversedSign,2,easy,,,2026-04-22T09:55:19.370Z,2026-04-22T09:55:59.080Z,,,,,,,Greater,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,compare_numbers,1,1,compare_numbers|attempt=1|log=1|5ec0808602,comparison_skill,1.0,number_comparison,,Less,Comparison,Horizontal,0,7725,fast,0,ReversedSign,2,easy,,,2026-04-22T09:55:19.370Z,2026-04-22T09:55:59.080Z,,,,,,,Less,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,compare_numbers,1,2,compare_numbers|attempt=1|log=2|e7b684e8bf,comparison_skill,1.0,number_comparison,,Equal,Comparison,Horizontal,1,5843,fast,0,,2,easy,,,2026-04-22T09:55:19.370Z,2026-04-22T09:55:59.080Z,,,,,,,Equal,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,find_previous_next_number,0,0,find_previous_next_number|attempt=0|log=0|738cc27b5b,sequential_thinking,1.0,previous_next_number,,PreviousAndNext,Sequence,Horizontal,1,55806,fast,0,,3,medium,880-889,,2026-04-22T09:54:19.652Z,2026-04-22T09:54:51.475Z,882,,,,"[881, 883]","[881, 883]",,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,find_previous_next_number,0,1,find_previous_next_number|attempt=0|log=1|2549f4fabc,sequential_thinking,1.0,previous_next_number,,PreviousAndNext,Sequence,Horizontal,1,31822,fast,0,,2,easy,80-89,,2026-04-22T09:54:19.652Z,2026-04-22T09:54:51.475Z,82,,,,"[81, 83]","[81, 83]",,,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,order_numbers,0,0,order_numbers|attempt=0|log=0|448ac44b7d,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,0,36238,fast,0,ReversedDescending,3,medium,,3.0,2026-04-22T09:46:48.063Z,2026-04-22T09:47:56.187Z,,,,,,,,asc,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,order_numbers,0,1,order_numbers|attempt=0|log=1|9687947702,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,0,14374,fast,0,ReversedAscending,3,medium,,2.0,2026-04-22T09:46:48.063Z,2026-04-22T09:47:56.187Z,,,,,,,,desc,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,order_numbers,0,2,order_numbers|attempt=0|log=2|e02b846126,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,1,17511,fast,0,,3,medium,,3.0,2026-04-22T09:46:48.063Z,2026-04-22T09:47:56.187Z,,,,,,,,asc,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,order_numbers,1,0,order_numbers|attempt=1|log=0|89629dece8,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,1,17755,fast,0,,2,easy,,3.0,2026-04-22T09:47:56.337Z,2026-04-22T09:49:07.715Z,,,,,,,,desc,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,order_numbers,1,1,order_numbers|attempt=1|log=1|c7b85d4462,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,0,22673,fast,0,ReversedDescending,2,easy,,3.0,2026-04-22T09:47:56.337Z,2026-04-22T09:49:07.715Z,,,,,,,,asc,,
stu_1776848747452_2240,test_1776848340577_ghi7b5y,order_numbers,1,2,order_numbers|attempt=1|log=2|0ac9faa28c,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,0,30949,fast,0,MultipleMisplacements,2,easy,,5.0,2026-04-22T09:47:56.337Z,2026-04-22T09:49:07.715Z,,,,,,,,desc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,0,choose_answer|attempt=0|log=0|ce8dbb3931,arithmetic_fluency,0.6,operation_identification_from_context,Addition,OneStepProblem,WordProblem,Horizontal,1,12759,medium,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في حديقة هناك 45 شجرة، زرعوا 12 شجرة أخرى. كم عدد الأشجار في الحديقة الآن؟,45 + 12,,,,,,,Addition,Addition
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,0,choose_answer|attempt=0|log=0|ce8dbb3931,number_sense,0.2,operation_identification_from_context,Addition,OneStepProblem,WordProblem,Horizontal,1,12759,medium,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في حديقة هناك 45 شجرة، زرعوا 12 شجرة أخرى. كم عدد الأشجار في الحديقة الآن؟,45 + 12,,,,,,,Addition,Addition
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,0,choose_answer|attempt=0|log=0|ce8dbb3931,sequential_thinking,0.2,operation_identification_from_context,Addition,OneStepProblem,WordProblem,Horizontal,1,12759,medium,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في حديقة هناك 45 شجرة، زرعوا 12 شجرة أخرى. كم عدد الأشجار في الحديقة الآن؟,45 + 12,,,,,,,Addition,Addition
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,1,choose_answer|attempt=0|log=1|c33fcb0cfd,arithmetic_fluency,0.6,operation_identification_from_context,Addition,OneStepProblem,WordProblem,Horizontal,1,7219,fast,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في مزرعة هناك 20 دجاجة. إذا وضعت 5 دجاجات أخرى. كم دجاجة في المجموع؟,20 + 5,,,,,,,Addition,Addition
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,1,choose_answer|attempt=0|log=1|c33fcb0cfd,number_sense,0.2,operation_identification_from_context,Addition,OneStepProblem,WordProblem,Horizontal,1,7219,fast,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في مزرعة هناك 20 دجاجة. إذا وضعت 5 دجاجات أخرى. كم دجاجة في المجموع؟,20 + 5,,,,,,,Addition,Addition
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,1,choose_answer|attempt=0|log=1|c33fcb0cfd,sequential_thinking,0.2,operation_identification_from_context,Addition,OneStepProblem,WordProblem,Horizontal,1,7219,fast,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في مزرعة هناك 20 دجاجة. إذا وضعت 5 دجاجات أخرى. كم دجاجة في المجموع؟,20 + 5,,,,,,,Addition,Addition
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,2,choose_answer|attempt=0|log=2|f3333aca51,arithmetic_fluency,0.6,operation_identification_from_context,,OneStepProblem,WordProblem,Horizontal,1,7319,fast,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في إحدى المزارع هناك 8 حقول. في كل حقل 10 أشجار. كم عدد الأشجار في جميع الحقول؟,8 × 10,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,2,choose_answer|attempt=0|log=2|f3333aca51,number_sense,0.2,operation_identification_from_context,,OneStepProblem,WordProblem,Horizontal,1,7319,fast,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في إحدى المزارع هناك 8 حقول. في كل حقل 10 أشجار. كم عدد الأشجار في جميع الحقول؟,8 × 10,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,choose_answer,0,2,choose_answer|attempt=0|log=2|f3333aca51,sequential_thinking,0.2,operation_identification_from_context,,OneStepProblem,WordProblem,Horizontal,1,7319,fast,0,,2,easy,,,2026-04-22T09:38:10.871Z,2026-04-22T09:38:38.168Z,في إحدى المزارع هناك 8 حقول. في كل حقل 10 أشجار. كم عدد الأشجار في جميع الحقول؟,8 × 10,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,compare_numbers,0,0,compare_numbers|attempt=0|log=0|bd5b1bd4c2,comparison_skill,1.0,number_comparison,,Greater,Comparison,Horizontal,1,15392,medium,0,,3,medium,,,2026-04-22T09:27:57.579Z,2026-04-22T09:28:33.332Z,,,,,,,Greater,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,compare_numbers,0,1,compare_numbers|attempt=0|log=1|b9ab1e9650,comparison_skill,1.0,number_comparison,,Less,Comparison,Horizontal,1,12923,medium,0,,3,medium,,,2026-04-22T09:27:57.579Z,2026-04-22T09:28:33.332Z,,,,,,,Less,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,compare_numbers,0,2,compare_numbers|attempt=0|log=2|f907f27156,comparison_skill,1.0,number_comparison,,Equal,Comparison,Horizontal,1,7438,fast,0,,3,medium,,,2026-04-22T09:27:57.579Z,2026-04-22T09:28:33.332Z,,,,,,,Equal,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,decompose_number,0,0,decompose_number|attempt=0|log=0|98d9e3aeef,number_sense,1.0,number_decomposition,,Decomposition,Decomposition,Visual,1,22306,fast,0,,3,medium,,,2026-04-22T09:33:45.740Z,2026-04-22T09:34:18.582Z,,,,,"[600, 20]","[600, 20]",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,decompose_number,0,1,decompose_number|attempt=0|log=1|eab27dec19,number_sense,1.0,number_decomposition,,Decomposition,Decomposition,Visual,1,80263,fast,0,,3,medium,,,2026-04-22T09:33:45.740Z,2026-04-22T09:34:18.582Z,,,,,"[200, 40, 9]","[200, 40, 9]",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,decompose_number,0,2,decompose_number|attempt=0|log=2|a8bcb73a95,number_sense,1.0,number_decomposition,,Decomposition,Decomposition,Visual,1,41233,fast,0,,3,medium,,,2026-04-22T09:33:45.740Z,2026-04-22T09:34:18.582Z,,,,,"[200, 10, 7]","[200, 10, 7]",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,decompose_number,0,3,decompose_number|attempt=0|log=3|882ca0556c,number_sense,1.0,number_decomposition,,Decomposition,Decomposition,Visual,1,32835,fast,0,,3,medium,,,2026-04-22T09:33:45.740Z,2026-04-22T09:34:18.582Z,,,,,"[900, 90, 7]","[900, 90, 7]",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,find_previous_next_number,0,0,find_previous_next_number|attempt=0|log=0|d0ee09052d,sequential_thinking,1.0,previous_next_number,,PreviousAndNext,Sequence,Horizontal,1,105336,medium,0,,3,medium,290-299,,2026-04-22T09:26:16.189Z,2026-04-22T09:27:57.437Z,293,,,,"[292, 294]","[292, 294]",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,find_previous_next_number,0,1,find_previous_next_number|attempt=0|log=1|40b1f433ff,sequential_thinking,1.0,previous_next_number,,PreviousAndNext,Sequence,Horizontal,1,101247,medium,0,,3,medium,820-829,,2026-04-22T09:26:16.189Z,2026-04-22T09:27:57.437Z,827,,,,"[826, 828]","[826, 828]",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,identify_place_value,0,0,identify_place_value|attempt=0|log=0|f909d35aeb,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,1,29521,fast,0,,3,medium,,,2026-04-22T09:35:34.194Z,2026-04-22T09:36:12.304Z,,,,,"{""pos_0"": 1, ""pos_1"": 6, ""pos_2"": 2}","{""pos_0"": 1, ""pos_1"": 6, ""pos_2"": 2}",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,identify_place_value,0,1,identify_place_value|attempt=0|log=1|b9e844b019,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,1,45894,fast,0,,3,medium,,,2026-04-22T09:35:34.194Z,2026-04-22T09:36:12.304Z,,,,,"{""pos_0"": 4, ""pos_1"": 2, ""pos_2"": 6}","{""pos_0"": 4, ""pos_1"": 2, ""pos_2"": 6}",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,identify_place_value,0,2,identify_place_value|attempt=0|log=2|1779d26fc8,number_sense,1.0,place_value_identification,,PlaceValue,PlaceValue,Visual,1,38110,fast,0,,3,medium,,,2026-04-22T09:35:34.194Z,2026-04-22T09:36:12.304Z,,,,,"{""pos_0"": 5, ""pos_1"": 5, ""pos_2"": 3}","{""pos_0"": 5, ""pos_1"": 5, ""pos_2"": 3}",,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,order_numbers,0,0,order_numbers|attempt=0|log=0|280f2e2a2e,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,1,37308,fast,0,,3,medium,,4.0,2026-04-22T09:28:33.447Z,2026-04-22T09:31:21.794Z,,,,,,,,asc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,order_numbers,0,1,order_numbers|attempt=0|log=1|edc61e34b7,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,1,44248,fast,0,,3,medium,,5.0,2026-04-22T09:28:33.447Z,2026-04-22T09:31:21.794Z,,,,,,,,asc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,order_numbers,0,2,order_numbers|attempt=0|log=2|9ff117768b,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,1,86790,fast,0,,3,medium,,5.0,2026-04-22T09:28:33.447Z,2026-04-22T09:31:21.794Z,,,,,,,,desc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,order_numbers,1,0,order_numbers|attempt=1|log=0|b1e461731c,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,1,13793,fast,0,,2,easy,,5.0,2026-04-22T09:20:24.572Z,2026-04-22T09:21:27.484Z,,,,,,,,desc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,order_numbers,1,1,order_numbers|attempt=1|log=1|be81f30ce3,sequential_thinking,1.0,number_ordering,,Ordering_asc,Ordering,Visual,0,7013,fast,0,MultipleMisplacements,2,easy,,3.0,2026-04-22T09:20:24.572Z,2026-04-22T09:21:27.484Z,,,,,,,,asc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,order_numbers,1,2,order_numbers|attempt=1|log=2|86094ed374,sequential_thinking,1.0,number_ordering,,Ordering_desc,Ordering,Visual,1,42088,fast,0,,2,easy,,5.0,2026-04-22T09:20:24.572Z,2026-04-22T09:21:27.484Z,,,,,,,,desc,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,vertical_operations,0,0,vertical_operations|attempt=0|log=0|6edfb1acbd,arithmetic_fluency,1.0,vertical_operation_fluency,Subtraction,SimpleSubtraction,VerticalOperation,Vertical,1,94673,fast,0,,2,easy,,,2026-04-22T09:38:38.319Z,2026-04-22T09:41:01.046Z,96 Subtraction 52,,44,44,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,vertical_operations,0,1,vertical_operations|attempt=0|log=1|839291889c,arithmetic_fluency,1.0,vertical_operation_fluency,Addition,SimpleAddition,VerticalOperation,Vertical,0,48054,fast,0,ComputationError,2,easy,,,2026-04-22T09:38:38.319Z,2026-04-22T09:41:01.046Z,50 Addition 9,,59,41,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,what_number_do_you_hear,0,0,what_number_do_you_hear|attempt=0|log=0|152da3eb0f,audio_recognition,1.0,auditory_number_recognition,,HeardNumberChoice,AudioRecognition,Audio,1,56675,slow,1,,1,very-easy,,,2026-04-22T09:41:01.050Z,2026-04-22T09:42:29.839Z,6,6,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,what_number_do_you_hear,0,1,what_number_do_you_hear|attempt=0|log=1|7acdee2966,audio_recognition,1.0,auditory_number_recognition,,HeardNumberChoice,AudioRecognition,Audio,0,6425,fast,0,AudioNumberRecognitionError,2,easy,,,2026-04-22T09:41:01.050Z,2026-04-22T09:42:29.839Z,0,10,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,what_number_do_you_hear,0,2,what_number_do_you_hear|attempt=0|log=2|3bec842c23,audio_recognition,1.0,auditory_number_recognition,,HeardNumberChoice,AudioRecognition,Audio,1,8135,fast,0,,2,easy,,,2026-04-22T09:41:01.050Z,2026-04-22T09:42:29.839Z,10,10,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,what_number_do_you_hear,0,3,what_number_do_you_hear|attempt=0|log=3|6973c437b8,audio_recognition,1.0,auditory_number_recognition,,HeardNumberChoice,AudioRecognition,Audio,1,10112,medium,0,,1,very-easy,,,2026-04-22T09:41:01.050Z,2026-04-22T09:42:29.839Z,1,1,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,what_number_do_you_hear,0,4,what_number_do_you_hear|attempt=0|log=4|1dd225ade9,audio_recognition,1.0,auditory_number_recognition,,HeardNumberChoice,AudioRecognition,Audio,1,4738,fast,0,,1,very-easy,,,2026-04-22T09:41:01.050Z,2026-04-22T09:42:29.839Z,2,2,,,,,,,,
stu_1776848878846_8648,test_1776848340577_ghi7b5y,what_number_do_you_hear,0,5,what_number_do_you_hear|attempt=0|log=5|10dcf288b3,audio_recognition,1.0,auditory_number_recognition,,HeardNumberChoice,AudioRecognition,Audio,1,2704,fast,0,,1,very-easy,,,2026-04-22T09:41:01.050Z,2026-04-22T09:42:29.839Z,5,5,,,,,,,,
